adcreatives,adset,campaign,created_time,id,name
"{'data': [{'body': ""Lasciatevi stupire da aiGoT SRL!💞\nSiamo un'azienda informatica leader nel nostro settore che offre una vasta gamma di servizi all'avanguardia, tra cui soluzioni all'avanguardia nel campo del machine learning, intelligenza artificiale e tecniche di elaborazione dell'immagine.😎\nLa nostra esperienza competitiva ci ha consentito di fornire un servizio di qualità elevata che soddisfa le esigenze di tutti i nostri clienti.😇\nContattateci oggi per saperne di più riguardo le nostre offerte!🌸\nSiamo a Pisa in Via Oberdan 14\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica"", 'effective_object_story_id': '110224435301470_187743534219213', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/8345342710270087009?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJWnNYiFGW2J7t1J1fZnwMIbXuIHS4fcxwX_YJ5Z4gJQWJVZ22hQMzrwH5ALypb8DmwCyktrQzA5Njr54Dyg3i8XzPw5vp65NXxkylloIFTpnaQ1gTmXfMzDDxapmuj5dc4j3lIJHi_JNMVcXlVGPzw&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbH7NpYy0hMdjsFiPsYbcOplZsy4S74vpK_O8H7z7Sj7bw&oe=65D51D80&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/346612421_23854713439870578_2388719901090266383_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=DSwqaCd24YEAX9EYlTf&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfBo0zap01V1Jr3uM3m8rF0sQFLT-mJeypR7T-lzrOh8wA&oe=65D89B56', 'object_type': 'SHARE', 'id': '23854713466620578'}]}","<AdSet> {
    ""id"": ""23854713438710578"",
    ""name"": ""AdSet AD_RECALL_LIFT broad""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23854713438020578"",
    ""name"": ""Campagna MARCHIO per IL VEGANO | ABO"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-05-18T10:34:10+0200,23854713467250578,Ad image
"{'data': [{'body': ""Lasciatevi stupire da aiGoT SRL!💞\nSiamo un'azienda informatica leader nel nostro settore che offre una vasta gamma di servizi all'avanguardia, tra cui soluzioni all'avanguardia nel campo del machine learning, intelligenza artificiale e tecniche di elaborazione dell'immagine.😎\nLa nostra esperienza competitiva ci ha consentito di fornire un servizio di qualità elevata che soddisfa le esigenze di tutti i nostri clienti.😇\nContattateci oggi per saperne di più riguardo le nostre offerte!🌸\nSiamo a Pisa in Via Oberdan 14\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica"", 'effective_object_story_id': '110224435301470_187743120885921', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/12413535486627355990?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLXNV1mVzdu3w7XxQD-Kqzwz7xjjAcf_QdhBTTO1wv5hjfPpj-iURqagEx4IoSMswIwRPgMuiieN06XpqEvzDMSZjgOyzsFGhIPLKmXyz6maGWndVX76vl4khHHwvQdaF6cDywDv6A1OZ_60D6tySCY&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGx-0Cb8voEggFP1ThFWUFL6VsCfAvJeOmWcpppo3GFFQ&oe=65D504EA&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/346612421_23854713439870578_2388719901090266383_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=DSwqaCd24YEAX9EYlTf&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfBo0zap01V1Jr3uM3m8rF0sQFLT-mJeypR7T-lzrOh8wA&oe=65D89B56', 'object_type': 'SHARE', 'id': '23854713440620578'}]}","<AdSet> {
    ""id"": ""23854713438070578"",
    ""name"": ""AdSet AD_RECALL_LIFT general_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23854713438020578"",
    ""name"": ""Campagna MARCHIO per IL VEGANO | ABO"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-05-18T10:33:07+0200,23854713441180578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_197237416603158', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/14581245005006558295?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLpDDWywu6l1vcs0qJ3JWALUGIkKWZszBoGktDR1uzvqH5EroK99AZSh5p0t0pPp1BL39mr6Tc2FL53XU1VhG90TZLN1dYw84JK4nrZAbUpfRmOnoWLC88IvKLaRJgIwXlBcjc2eiET5axwHWl-RDxv&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbF1H01PqQ0lnlNLmcA6U9muuP0mW9weWR32pjqmfykWHQ&oe=65D53E2C&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855112231370578'}]}","<AdSet> {
    ""id"": ""23855112226110578"",
    ""name"": ""AdSet POST_ENGAGEMENT general_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855112226040578"",
    ""name"": ""Campagna INTERAZIONI del 01/06/2023 alle ore 09:31:53 | ABO"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-06-01T09:32:57+0200,23855112231990578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_197325923260974', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/7488578730690273970?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJrP-9vZSBncuGjSGYkveWnhHUONIaGwiZYiZ95-iG9AN9iRirYZPKxgp5p9CtJdniyUcF5tRH7PiozWWl3zYuutkNxLyY9x6mYaIjZiDTtdTNcxJgNIenFRjMBNkNncSC1-N1tr_IMzI2MgRgMSuxB&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbFeY2ueQe3GxD8qh5tUANTc1u_4ecjrJ3RlgTuAD_UBYA&oe=65D4F8CD&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855119196050578'}]}","<AdSet> {
    ""id"": ""23855119185610578"",
    ""name"": ""AdSet AD_RECALL_LIFT general_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855119185530578"",
    ""name"": ""Campagna MARCHIO del 01/06/2023 alle ore 12:37:27 | ABO"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-06-01T12:38:34+0200,23855119196140578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_197325289927704', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/13789842127624567327?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIEI1PBU-1GUgmHEhHr7_8PGMqJoDPD84pLbzG8UmV_lJ5h783CZLrGVIxwmbfHM8ePD2PzgjGHFgmQjzkG-E52DrrJLYG0Ce-qcl3EJjs9m_XCJWLl2-vqshdEvIYfckPbKW0_3KvqByqNUz6MclBa&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbHdHCJhw-cI2HTAfcl9TeQhT-dmFq9bW7wxcyqZMa0E6g&oe=65D543BA&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855119186000578'}]}","<AdSet> {
    ""id"": ""23855119185760578"",
    ""name"": ""AdSet AD_RECALL_LIFT custom_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855119185530578"",
    ""name"": ""Campagna MARCHIO del 01/06/2023 alle ore 12:37:27 | ABO"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-06-01T12:37:31+0200,23855119186160578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/323078366_2393087564199881_5766366882692497436_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=Kwf27WhwpEsAX-z2Imc&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfBWbvVxqPTQTTIVuCQTERPF9-am3XhUVqbJfG1kZwSecA&oe=65D87267', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?stp=dst-jpg_s110x80&_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAKiidXr_li3zyCmPSjvJvrfjEQnVz4fwFT5C1WQTtXqw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855117937520578'}]}","<AdSet> {
    ""id"": ""23855117920280578"",
    ""name"": ""AdSet AD_RECALL_LIFT general_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855117920080578"",
    ""name"": ""Campagna MARCHIO del 01/06/2023 alle ore 11:40:49 | ABO"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-06-01T11:41:55+0200,23855117937620578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/323078366_2393087564199881_5766366882692497436_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=Kwf27WhwpEsAX-z2Imc&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfBWbvVxqPTQTTIVuCQTERPF9-am3XhUVqbJfG1kZwSecA&oe=65D87267', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?stp=dst-jpg_s110x80&_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAKiidXr_li3zyCmPSjvJvrfjEQnVz4fwFT5C1WQTtXqw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855117921350578'}]}","<AdSet> {
    ""id"": ""23855117920610578"",
    ""name"": ""AdSet AD_RECALL_LIFT custom_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855117920080578"",
    ""name"": ""Campagna MARCHIO del 01/06/2023 alle ore 11:40:49 | ABO"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-06-01T11:40:53+0200,23855117921560578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_197288169931416', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/9697551130457594270?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIWBFZzWXkRjqKkCgRMyfI21Y83sbC4HDDSBEHqrQ03eQV-_qNBTHPpSHAwS1p1DZirLo1Nn1fcrH2Ar36GBLH6pePb7_R6iuGFpfCo9ZzWsQunqMQNM89P5CN8rxjDFEvRsfK3pBcU8gFB8SoRWCLL&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbFhex4c6RBn5WFAVF2fNYIw1f34EV1nonAcGRLjvp0Clg&oe=65D50084&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855117369680578'}]}","<AdSet> {
    ""id"": ""23855117248160578"",
    ""name"": ""AdSet AD_RECALL_LIFT general_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855117247850578"",
    ""name"": ""Campagna MARCHIO del 01/06/2023 alle ore 11:26:55 | ABO"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-06-01T11:28:01+0200,23855117371340578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_197287619931471', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/6986908537867362466?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQISG6f5K_H3kXkUqJyC5yLG0TGogvQQ_DrG8ODLlF6mL_jn52Id67hg5aX1BuQQ8OKKwM-A6dDBO8vxLhRpVd4TwTNlXrIeC1HH732Y13vNGy-6p-44X-aFUF2EptMgnou9BSfUEHuDVXFbqyI2VcqP&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGv9AQzUVCVT7IIOPB942fnFJOse-tP2f1FUiNmVaXFTA&oe=65D4F8B2&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855117253290578'}]}","<AdSet> {
    ""id"": ""23855117249860578"",
    ""name"": ""AdSet AD_RECALL_LIFT custom_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855117247850578"",
    ""name"": ""Campagna MARCHIO del 01/06/2023 alle ore 11:26:55 | ABO"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-06-01T11:26:59+0200,23855117255540578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_197258963267670', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/14177156349973466724?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIywb1B71pbIrtr39T2IrtdNN33yb6YH26Rv_TRTtlEFQofmJDuZzvTwlyxvx9z6G2M7tDQh7g3kH2tfagSCeWUFYAIGgbfqTDrfirKxM9ZBKK9nUwM_-sptUrNeArQwjsUgNElY4atgwHU4YzlJY2E&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbEz8CXja6XIibAs-5U6eMbQ3AyTHHdAYzjghCS7SRlsEg&oe=65D55875&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855114557090578'}]}","<AdSet> {
    ""id"": ""23855114535180578"",
    ""name"": ""AdSet AD_RECALL_LIFT general_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855114534850578"",
    ""name"": ""Campagna MARCHIO del 01/06/2023 alle ore 10:21:09 | ABO"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-06-01T10:22:19+0200,23855114557350578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_197258523267714', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/16323055221841749674?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLS5kKFwz_DkLNsiv5OFLOHFxfwMR2JPfQcW568xducO8uW-YOwbRIZInu1Icpu7TMk44kCYUHHVgW2hxWvurfL0fhpZIDSF5erroCINf9sbv6UZzBpUs7U6iuf2VjpgZyTBWfaAm5wFhshniIRR_WH&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbF5LH6OPSxW3ryiYzCwc2ebz7W4h2bKJ2g4wwlls89n8Q&oe=65D55511&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855114537880578'}]}","<AdSet> {
    ""id"": ""23855114536830578"",
    ""name"": ""AdSet AD_RECALL_LIFT custom_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855114534850578"",
    ""name"": ""Campagna MARCHIO del 01/06/2023 alle ore 10:21:09 | ABO"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-06-01T10:21:17+0200,23855114538130578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_197249096601990', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/10434942708965114575?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKHT2e2O1djk9w8GcBAL974kF4sBCKO8t52Ff-RcZL3fyfkqs4Q3rm_OG55QUYH2sH8_i35pp8cdo6NlyvKKgP976MHodMxjujXnTvTv1u85-vxDVuVb0cBFNscgRg_2CG5JHzvCb0BXXrwFvtKK8YC&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbEBgeyt5VagOHPI8rSwsnw6q3oxamDsEsMuM6xRPhq53g&oe=65D4CA9A&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855113636090578'}]}","<AdSet> {
    ""id"": ""23855113628230578"",
    ""name"": ""AdSet LINK_CLICKS general_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855113628140578"",
    ""name"": ""Campagna DELIVERY del 01/06/2023 alle ore 09:59:15 | ABO"",
    ""objective"": ""OUTCOME_SALES""
}",2023-06-01T10:00:18+0200,23855113636280578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_196640523329514', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/6820538957815017792?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJY2poeJ9GuLmMOFOZsjZ_uSpIrjuwt5Pol0PeR_8LHQY_l-1lggVEGkc2nARvAMvbSSRUF4YPsLSvQ9sh3W88kJZN5kiGloE8qacnJfTZgOucHyZjdeNLjmURYYpXBE4-F-6J6KTlPRbD37ZOT3q0E&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGWcqdD7fDCsOwhJGysmHcVFdHVGB79GMNZWgauXxXYIw&oe=65D4D624&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855079332730578'}]}","<AdSet> {
    ""id"": ""23855079323960578"",
    ""name"": ""AdSet POST_ENGAGEMENT general_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855079323840578"",
    ""name"": ""Campagna INTERAZIONI del 31/05/2023 alle ore 12:42:13 | ABO"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-05-31T12:43:16+0200,23855079333230578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_196615256665374', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/15232868513942528764?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJCVKdj-LXMlyvsEzVEHzV-j8w08rL_mv1TwokJZLS4k9zuvWerSfNZO5xx7jZ_Y5sY5aca1nEfOKMIb7L2LgNoFq1ByZOfH_vrpCFGC-IV_7kgntJnqYad_5w7JMq6WfMZGlQCLWjvlLlC86dhZu3j&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbHdcNQngH6KHTr1RlafbCJhEIuDS1FpXgwuw78PEdzekg&oe=65D546BE&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855077926590578'}]}","<AdSet> {
    ""id"": ""23855077914540578"",
    ""name"": ""AdSet AD_RECALL_LIFT general_audience""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855077914370578"",
    ""name"": ""Campagna MARCHIO del 31/05/2023 alle ore 11:47:28 | ABO"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-05-31T11:48:31+0200,23855077926660578,Ad image
"{'data': [{'body': 'dufuweigfeuwhfeuwifh', 'effective_object_story_id': '110224435301470_196550906671809', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/6413973569811227879?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKbGoAuEc-ufPoSCvk8xfhhKQr0XI1A5mrhY2LzlCRpYbzG_SJSpiHBY8o_MAOhaORcaDPjMX1A_kA5ZzdOaEnM2kXrcrK1qdTUHQyGMdIMRf1d_q2v82jCRhLfrcoCzW8FrT--MN7ew0lEv-pjFO2q&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGV4jL_VQU6UoZCM4D9Z_CyKt4FHP-LUKYcfgK4UXkhvw&oe=65D4C744&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/345809306_23854690630520578_8877479053932424156_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=UR40QjMfy2MAX_3TZYk&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCce5PlZuQvPrfrtFPy745AWUNtNAL93o5Jc0EkkUH4Bw&oe=65D94457', 'object_type': 'SHARE', 'id': '23855075462530578'}]}","<AdSet> {
    ""id"": ""23855075818960578"",
    ""name"": ""Nuovo gruppo di inserzioni Interazioni""
}","<Campaign> {
    ""account_id"": ""724899538992782"",
    ""id"": ""23855075818610578"",
    ""name"": ""Nuova campagna Interazioni"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-05-31T10:03:10+0200,23855075958850578,Ad image
